date,travel_time,distance
2024-12-03 06:13:18.789809, 872, 12.768
2024-12-03 06:15:19.045993, 887, 12.768
2024-12-03 06:17:19.189469, 901, 12.768
2024-12-03 06:19:19.348249, 915, 12.768
2024-12-03 06:21:19.472290, 938, 12.768
2024-12-03 06:23:19.632248, 992, 12.768
2024-12-03 06:25:19.780244, 1030, 12.768
2024-12-03 06:27:19.959769, 1072, 12.768
2024-12-03 06:29:20.151651, 1200, 12.768
2024-12-03 06:31:20.320689, 1203, 12.768
2024-12-03 06:33:20.404212, 1216, 12.768
2024-12-03 06:35:20.596253, 1337, 12.768
2024-12-03 06:37:20.753453, 1388, 12.768
2024-12-03 06:39:20.935311, 1415, 12.768
2024-12-03 06:41:21.065550, 1457, 12.768
2024-12-03 06:43:21.298424, 1496, 12.768
2024-12-03 06:45:21.407543, 1501, 12.768
2024-12-03 06:47:21.490663, 1546, 12.768
2024-12-03 06:49:21.588256, 1581, 12.768
2024-12-03 06:51:21.812260, 1621, 12.768
2024-12-03 06:53:21.984760, 1625, 12.768
2024-12-03 06:55:22.164245, 1539, 12.768
2024-12-03 06:57:22.255493, 1568, 12.768
2024-12-03 06:59:22.327528, 1458, 12.768
2024-12-03 07:01:22.475453, 1440, 12.768
2024-12-03 07:03:22.625587, 1409, 12.768
2024-12-03 07:05:22.816434, 1405, 12.768
2024-12-03 07:07:22.995968, 1411, 12.768
2024-12-03 07:09:23.213562, 1388, 12.768
2024-12-03 07:11:23.394273, 1446, 12.768
2024-12-03 07:13:23.572282, 1422, 12.768
2024-12-03 07:15:23.722064, 1391, 12.768
2024-12-03 07:17:23.892301, 1334, 12.768
2024-12-03 07:19:24.075850, 1328, 12.768
2024-12-03 07:21:24.200284, 1342, 12.768
2024-12-03 07:23:24.357010, 1331, 12.768
2024-12-03 07:25:24.493972, 1356, 12.768
2024-12-03 07:27:24.670523, 1294, 12.768
2024-12-03 07:29:24.821780, 1195, 12.768
2024-12-03 07:31:25.008284, 1180, 12.768
2024-12-03 07:33:25.169137, 1168, 12.768
2024-12-03 07:35:25.349038, 1111, 12.768
2024-12-03 07:37:25.466197, 1087, 12.768
2024-12-03 07:39:25.588255, 1088, 12.768
2024-12-03 07:41:25.744864, 1054, 12.768
2024-12-03 07:43:25.958518, 1029, 12.768
2024-12-03 07:45:26.117461, 1038, 12.768
2024-12-03 07:47:26.271835, 1038, 12.768
2024-12-03 07:49:26.446363, 1018, 12.768
2024-12-03 07:51:26.556230, 1010, 12.768
2024-12-03 07:53:26.733599, 999, 12.768
2024-12-03 07:55:26.900261, 1000, 12.768
2024-12-03 07:57:27.064456, 999, 12.768
2024-12-03 07:59:27.262081, 1009, 12.768
2024-12-03 08:01:27.348259, 986, 12.768
2024-12-03 08:03:27.485519, 963, 12.768
2024-12-03 08:05:27.618495, 948, 12.768
2024-12-03 08:07:27.796252, 952, 12.768
2024-12-03 08:09:27.940240, 938, 12.768
2024-12-03 08:11:28.096243, 927, 12.768
2024-12-03 08:13:28.244270, 929, 12.768
2024-12-03 08:15:28.481970, 917, 12.768
2024-12-03 08:17:28.630022, 928, 12.768
2024-12-03 08:19:28.740348, 911, 12.768
2024-12-03 08:21:28.909982, 912, 12.768
2024-12-03 08:23:29.096341, 912, 12.768
2024-12-03 08:25:29.301988, 918, 12.768
2024-12-03 08:27:29.396250, 926, 12.768
2024-12-03 08:29:29.526983, 927, 12.768
2024-12-03 08:31:29.698737, 914, 12.768
2024-12-03 08:33:29.862644, 909, 12.768
2024-12-03 08:35:30.009230, 884, 12.768
2024-12-03 08:37:30.191135, 872, 12.768
2024-12-03 08:39:30.311529, 865, 12.768
2024-12-03 08:41:30.540246, 859, 12.768
2024-12-03 08:43:30.700832, 850, 12.768
2024-12-03 08:45:30.804250, 845, 12.768
2024-12-03 08:47:30.979949, 848, 12.768
2024-12-03 08:49:31.238374, 839, 12.768
2024-12-03 08:51:31.422498, 849, 12.768
2024-12-03 08:53:31.623398, 844, 12.768
2024-12-03 08:55:31.821499, 849, 12.768
2024-12-03 08:57:31.998366, 854, 12.768
2024-12-03 08:59:32.128353, 851, 12.768
2024-12-03 09:01:32.261826, 857, 12.768
2024-12-03 09:03:32.510449, 842, 12.768
2024-12-03 09:05:32.755808, 836, 12.768
2024-12-03 09:07:32.955365, 833, 12.768
2024-12-03 09:09:33.108266, 824, 12.768
2024-12-03 09:11:33.276609, 825, 12.768
