date,travel_time,distance
2024-12-04 06:13:19.173467, 890, 12.768
2024-12-04 06:15:19.395325, 890, 12.768
2024-12-04 06:17:19.580863, 896, 12.768
2024-12-04 06:19:19.666467, 916, 12.768
2024-12-04 06:21:19.822202, 938, 12.768
2024-12-04 06:23:20.021628, 989, 12.768
2024-12-04 06:25:20.191115, 1027, 12.768
2024-12-04 06:27:20.394187, 1117, 12.768
2024-12-04 06:29:20.591897, 1240, 12.768
2024-12-04 06:31:20.765477, 1279, 12.768
2024-12-04 06:33:20.911921, 1236, 12.768
2024-12-04 06:35:21.039902, 1342, 12.768
2024-12-04 06:37:21.202089, 1350, 12.768
2024-12-04 06:39:21.359885, 1381, 12.768
2024-12-04 06:41:21.524334, 1413, 12.768
2024-12-04 06:43:21.731763, 1467, 12.768
2024-12-04 06:45:21.945603, 1509, 12.768
2024-12-04 06:47:22.077014, 1496, 12.768
2024-12-04 06:49:22.232065, 1531, 12.768
2024-12-04 06:51:22.380807, 1565, 12.768
2024-12-04 06:53:22.575884, 1568, 12.768
2024-12-04 06:55:22.696947, 1476, 12.768
2024-12-04 06:57:22.869725, 1408, 12.768
2024-12-04 06:59:23.063891, 1419, 12.768
2024-12-04 07:01:23.204975, 1379, 12.768
2024-12-04 07:03:23.373989, 1377, 12.768
2024-12-04 07:05:23.473069, 1419, 12.768
2024-12-04 07:07:23.655884, 1404, 12.768
2024-12-04 07:09:23.820366, 1359, 12.768
2024-12-04 07:11:23.887854, 1385, 12.768
2024-12-04 07:13:24.075867, 1341, 12.768
2024-12-04 07:15:24.290678, 1310, 12.768
2024-12-04 07:17:24.472566, 1253, 12.768
2024-12-04 07:19:24.625588, 1200, 12.768
2024-12-04 07:21:24.800225, 1212, 12.768
2024-12-04 07:23:24.993850, 1222, 12.768
2024-12-04 07:25:25.125142, 1243, 12.768
2024-12-04 07:27:25.366920, 1247, 12.768
2024-12-04 07:29:25.523875, 1172, 12.768
2024-12-04 07:31:25.637777, 1171, 12.768
2024-12-04 07:33:25.711878, 1147, 12.768
2024-12-04 07:35:25.896973, 1123, 12.768
2024-12-04 07:37:26.072354, 1104, 12.768
2024-12-04 07:39:26.249966, 1064, 12.768
2024-12-04 07:41:26.445092, 1054, 12.768
2024-12-04 07:43:26.703626, 1068, 12.768
2024-12-04 07:45:26.911101, 1081, 12.768
2024-12-04 07:47:27.055936, 1107, 12.768
2024-12-04 07:49:27.204956, 1077, 12.768
2024-12-04 07:51:27.407866, 1016, 12.768
2024-12-04 07:53:27.574051, 988, 12.768
2024-12-04 07:55:27.688264, 1002, 12.768
2024-12-04 07:57:27.813113, 992, 12.768
2024-12-04 07:59:28.018406, 984, 12.768
2024-12-04 08:01:28.143881, 994, 12.768
2024-12-04 08:03:28.315568, 974, 12.768
2024-12-04 08:05:28.439893, 950, 12.768
2024-12-04 08:07:28.605920, 959, 12.768
2024-12-04 08:09:28.737235, 960, 12.768
2024-12-04 08:11:28.900125, 938, 12.768
2024-12-04 08:13:29.039884, 947, 12.768
2024-12-04 08:15:29.332976, 950, 12.768
2024-12-04 08:17:29.528095, 961, 12.768
2024-12-04 08:19:29.679861, 941, 12.768
2024-12-04 08:21:29.883843, 926, 12.768
2024-12-04 08:23:30.079866, 928, 12.768
2024-12-04 08:25:30.236996, 932, 12.768
2024-12-04 08:27:30.367883, 936, 12.768
2024-12-04 08:29:30.516385, 938, 12.768
2024-12-04 08:31:30.752529, 930, 12.768
2024-12-04 08:33:30.892503, 924, 12.768
2024-12-04 08:35:31.041009, 913, 12.768
2024-12-04 08:37:31.223080, 906, 12.768
2024-12-04 08:39:31.295880, 913, 12.768
2024-12-04 08:41:31.438701, 888, 12.768
2024-12-04 08:43:31.625503, 874, 12.768
2024-12-04 08:45:31.762871, 853, 12.768
2024-12-04 08:47:31.922637, 850, 12.768
2024-12-04 08:49:32.152453, 852, 12.768
2024-12-04 08:51:32.261596, 849, 12.768
2024-12-04 08:53:32.431359, 843, 12.768
2024-12-04 08:55:32.531890, 854, 12.768
2024-12-04 08:57:32.711104, 843, 12.768
2024-12-04 08:59:32.914882, 854, 12.768
2024-12-04 09:01:33.106080, 853, 12.768
2024-12-04 09:03:33.216075, 856, 12.768
2024-12-04 09:05:33.279055, 859, 12.768
2024-12-04 09:07:33.554747, 853, 12.768
2024-12-04 09:09:33.711887, 852, 12.768
2024-12-04 09:11:33.875897, 850, 12.768
