date,travel_time,distance
2024-11-27 06:13:01.606959, 877, 12.768
2024-11-27 06:15:01.913870, 883, 12.768
2024-11-27 06:17:02.124099, 886, 12.768
2024-11-27 06:19:02.267728, 898, 12.768
2024-11-27 06:21:02.427744, 911, 12.768
2024-11-27 06:23:02.554492, 937, 12.768
2024-11-27 06:25:02.769853, 949, 12.768
2024-11-27 06:27:02.918456, 1043, 12.768
2024-11-27 06:29:03.086249, 1138, 12.768
2024-11-27 06:31:03.253720, 1171, 12.768
2024-11-27 06:33:03.443746, 1190, 12.768
2024-11-27 06:35:03.615754, 1317, 12.768
2024-11-27 06:37:03.832083, 1384, 12.768
2024-11-27 06:39:03.979750, 1410, 12.768
2024-11-27 06:41:04.155279, 1416, 12.768
2024-11-27 06:43:04.362881, 1449, 12.768
2024-11-27 06:45:04.487213, 1442, 12.768
2024-11-27 06:47:04.651747, 1427, 12.768
2024-11-27 06:49:04.791742, 1470, 12.768
2024-11-27 06:51:04.905154, 1525, 12.768
2024-11-27 06:53:05.108537, 1501, 12.768
2024-11-27 06:55:05.263227, 1477, 12.768
2024-11-27 06:57:05.433174, 1465, 12.768
2024-11-27 06:59:05.595753, 1454, 12.768
2024-11-27 07:01:05.802560, 1403, 12.768
2024-11-27 07:03:05.985472, 1360, 12.768
2024-11-27 07:05:06.263812, 1357, 12.768
2024-11-27 07:07:06.460159, 1351, 12.768
2024-11-27 07:09:06.633360, 1325, 12.768
2024-11-27 07:11:06.795742, 1303, 12.768
2024-11-27 07:13:07.003277, 1339, 12.768
2024-11-27 07:15:07.174233, 1341, 12.768
2024-11-27 07:17:07.343927, 1310, 12.768
2024-11-27 07:19:07.582959, 1285, 12.768
2024-11-27 07:21:07.767436, 1318, 12.768
2024-11-27 07:23:07.948405, 1306, 12.768
2024-11-27 07:25:08.075787, 1245, 12.768
2024-11-27 07:27:08.248026, 1269, 12.768
2024-11-27 07:29:08.388951, 1196, 12.768
2024-11-27 07:31:08.576387, 1211, 12.768
2024-11-27 07:33:08.667340, 1217, 12.768
2024-11-27 07:35:08.825436, 1189, 12.768
2024-11-27 07:37:08.999950, 1133, 12.768
2024-11-27 07:39:09.096172, 1126, 12.768
2024-11-27 07:41:09.277734, 1082, 12.768
2024-11-27 07:43:09.356290, 1081, 12.768
2024-11-27 07:45:09.575734, 1080, 12.768
2024-11-27 07:47:09.742473, 1077, 12.768
2024-11-27 07:49:09.952437, 1060, 12.768
2024-11-27 07:51:10.099249, 1048, 12.768
2024-11-27 07:53:10.259955, 1042, 12.768
2024-11-27 07:55:10.396657, 1070, 12.768
2024-11-27 07:57:10.536346, 1074, 12.768
2024-11-27 07:59:10.617062, 1081, 12.768
2024-11-27 08:01:10.781693, 1065, 12.768
2024-11-27 08:03:10.859752, 1071, 12.768
2024-11-27 08:05:10.969301, 1026, 12.768
2024-11-27 08:07:11.104123, 985, 12.768
2024-11-27 08:09:11.182759, 983, 12.768
2024-11-27 08:11:11.342503, 993, 12.768
2024-11-27 08:13:11.480277, 986, 12.768
2024-11-27 08:15:11.637801, 1002, 12.768
2024-11-27 08:17:11.851744, 979, 12.768
2024-11-27 08:19:12.032746, 979, 12.768
2024-11-27 08:21:12.138091, 959, 12.768
2024-11-27 08:23:12.279718, 950, 12.768
2024-11-27 08:25:12.451709, 938, 12.768
2024-11-27 08:27:12.630206, 928, 12.768
2024-11-27 08:29:12.771755, 921, 12.768
2024-11-27 08:31:12.930569, 926, 12.768
2024-11-27 08:33:13.227752, 925, 12.768
2024-11-27 08:35:13.305274, 917, 12.768
2024-11-27 08:37:13.480062, 910, 12.768
2024-11-27 08:39:13.636581, 886, 12.768
2024-11-27 08:41:13.796031, 869, 12.768
2024-11-27 08:43:13.896851, 868, 12.768
2024-11-27 08:45:14.050779, 871, 12.768
2024-11-27 08:47:14.178433, 883, 12.768
2024-11-27 08:49:14.307428, 886, 12.768
2024-11-27 08:51:14.448862, 884, 12.768
2024-11-27 08:53:14.643127, 869, 12.768
2024-11-27 08:55:14.771758, 860, 12.768
2024-11-27 08:57:14.891770, 853, 12.768
2024-11-27 08:59:15.067110, 849, 12.768
2024-11-27 09:01:15.211560, 843, 12.768
2024-11-27 09:03:15.325196, 848, 12.768
2024-11-27 09:05:15.575738, 840, 12.768
2024-11-27 09:07:15.723765, 847, 12.768
2024-11-27 09:09:15.871757, 857, 12.768
2024-11-27 09:11:15.982821, 852, 12.768
