date,travel_time,distance
2024-11-12 06:11:48.056985, 896, 12.768
2024-11-12 06:13:48.325624, 917, 12.768
2024-11-12 06:15:48.529188, 903, 12.768
2024-11-12 06:17:48.645813, 926, 12.768
2024-11-12 06:19:48.842909, 979, 12.768
2024-11-12 06:21:49.042869, 1030, 12.768
2024-11-12 06:23:49.241064, 1082, 12.768
2024-11-12 06:25:49.382006, 1121, 12.768
2024-11-12 06:27:49.593811, 1230, 12.768
2024-11-12 06:29:49.829804, 1254, 12.768
2024-11-12 06:31:50.009692, 1243, 12.768
2024-11-12 06:33:50.160099, 1288, 12.768
2024-11-12 06:35:50.330502, 1412, 12.768
2024-11-12 06:37:50.557226, 1466, 12.768
2024-11-12 06:39:50.657688, 1428, 12.768
2024-11-12 06:41:50.813797, 1455, 12.768
2024-11-12 06:43:51.008860, 1547, 12.768
2024-11-12 06:45:51.207092, 1594, 12.768
2024-11-12 06:47:51.325262, 1583, 12.768
2024-11-12 06:49:51.471380, 1670, 12.768
2024-11-12 06:51:51.657658, 1602, 12.768
2024-11-12 06:53:51.769801, 1508, 12.768
2024-11-12 06:55:51.901792, 1486, 12.768
2024-11-12 06:57:52.040106, 1459, 12.768
2024-11-12 06:59:52.125802, 1415, 12.768
2024-11-12 07:01:52.302557, 1378, 12.768
2024-11-12 07:03:52.505794, 1390, 12.768
2024-11-12 07:05:52.705901, 1365, 12.768
2024-11-12 07:07:52.948425, 1310, 12.768
2024-11-12 07:09:53.027524, 1302, 12.768
2024-11-12 07:11:53.239684, 1365, 12.768
2024-11-12 07:13:53.403089, 1293, 12.768
2024-11-12 07:15:53.593800, 1294, 12.768
2024-11-12 07:17:53.800194, 1255, 12.768
2024-11-12 07:19:53.933796, 1246, 12.768
2024-11-12 07:21:54.064157, 1204, 12.768
2024-11-12 07:23:54.232223, 1210, 12.768
2024-11-12 07:25:54.494105, 1168, 12.768
2024-11-12 07:27:54.682267, 1148, 12.768
2024-11-12 07:29:54.866658, 1134, 12.768
2024-11-12 07:31:55.065797, 1088, 12.768
2024-11-12 07:33:55.222011, 1053, 12.768
2024-11-12 07:35:55.393588, 1029, 12.768
2024-11-12 07:37:55.579136, 1021, 12.768
2024-11-12 07:39:55.786822, 1035, 12.768
2024-11-12 07:41:56.018078, 1030, 12.768
2024-11-12 07:43:56.121903, 1019, 12.768
2024-11-12 07:45:56.233794, 1010, 12.768
2024-11-12 07:47:56.313466, 1002, 12.768
2024-11-12 07:49:56.473799, 1024, 12.768
2024-11-12 07:51:56.676918, 1017, 12.768
2024-11-12 07:53:56.869939, 1015, 12.768
2024-11-12 07:55:57.039443, 1015, 12.768
2024-11-12 07:57:57.205802, 996, 12.768
2024-11-12 07:59:57.342421, 985, 12.768
2024-11-12 08:01:57.498181, 980, 12.768
2024-11-12 08:03:57.693795, 948, 12.768
2024-11-12 08:05:57.837509, 951, 12.768
2024-11-12 08:07:58.009810, 961, 12.768
2024-11-12 08:09:58.165086, 960, 12.768
2024-11-12 08:11:58.329526, 951, 12.768
2024-11-12 08:13:58.408860, 933, 12.768
2024-11-12 08:15:58.585854, 929, 12.768
2024-11-12 08:17:58.855479, 930, 12.768
2024-11-12 08:19:59.013800, 929, 12.768
2024-11-12 08:21:59.085367, 931, 12.768
2024-11-12 08:23:59.252591, 914, 12.768
2024-11-12 08:25:59.453032, 912, 12.768
2024-11-12 08:27:59.605601, 907, 12.768
2024-11-12 08:29:59.768352, 883, 12.768
2024-11-12 08:31:59.963348, 874, 12.768
2024-11-12 08:34:00.086350, 869, 12.768
2024-11-12 08:36:00.316225, 868, 12.768
2024-11-12 08:38:00.475053, 872, 12.768
2024-11-12 08:40:00.674358, 873, 12.768
2024-11-12 08:42:00.888800, 878, 12.768
2024-11-12 08:44:01.011812, 888, 12.768
2024-11-12 08:46:01.178335, 870, 12.768
2024-11-12 08:48:01.350242, 887, 12.768
2024-11-12 08:50:01.569864, 876, 12.768
2024-11-12 08:52:01.890231, 864, 12.768
2024-11-12 08:54:02.045117, 862, 12.768
2024-11-12 08:56:02.221000, 860, 12.768
2024-11-12 08:58:02.417960, 860, 12.768
2024-11-12 09:00:02.548707, 871, 12.768
2024-11-12 09:02:02.649804, 876, 12.768
2024-11-12 09:04:02.761812, 879, 12.768
2024-11-12 09:06:02.905817, 875, 12.768
2024-11-12 09:08:03.027128, 874, 12.768
2024-11-12 09:10:03.193811, 872, 12.768
