date,travel_time,distance
2024-10-21 05:15:10.466201, 917, 12.768
2024-10-21 05:17:10.717839, 920, 12.768
2024-10-21 05:19:10.888672, 952, 12.768
2024-10-21 05:21:11.038494, 1098, 12.768
2024-10-21 05:23:11.165091, 1185, 12.768
2024-10-21 05:25:11.313986, 1295, 12.768
2024-10-21 05:27:11.452404, 1280, 12.768
2024-10-21 05:29:11.579292, 1368, 12.768
2024-10-21 05:31:11.689816, 1352, 12.768
2024-10-21 05:33:11.844988, 1483, 12.768
2024-10-21 05:35:12.012208, 1599, 12.768
2024-10-21 05:37:12.205405, 1641, 12.768
2024-10-21 05:39:12.329827, 1652, 12.768
2024-10-21 05:41:12.494438, 1504, 12.812
2024-10-21 05:43:12.650590, 1689, 12.768
2024-10-21 05:45:12.754451, 1512, 12.952
2024-10-21 05:47:12.842323, 1580, 12.952
2024-10-21 05:49:13.012357, 1677, 12.768
2024-10-21 05:51:13.125309, 1755, 12.768
2024-10-21 05:53:13.356778, 1731, 12.952
2024-10-21 05:55:13.502184, 1636, 12.952
2024-10-21 05:57:13.622129, 1724, 12.768
2024-10-21 05:59:13.789187, 1743, 12.768
2024-10-21 06:01:13.846885, 1635, 12.768
2024-10-21 06:03:14.072520, 1546, 12.768
2024-10-21 06:05:14.254880, 1543, 12.768
2024-10-21 06:07:14.398857, 1598, 12.768
2024-10-21 06:09:14.587502, 1558, 12.768
2024-10-21 06:11:14.749829, 1568, 12.768
2024-10-21 06:13:14.869823, 1565, 12.768
2024-10-21 06:15:15.038171, 1524, 12.768
2024-10-21 06:17:15.205115, 1532, 12.768
2024-10-21 06:19:15.325819, 1640, 12.768
2024-10-21 06:21:15.469805, 1507, 12.812
2024-10-21 06:23:15.666998, 1809, 12.768
2024-10-21 06:25:15.882419, 1722, 12.768
2024-10-21 06:27:16.017829, 1612, 12.768
2024-10-21 06:29:16.188447, 1495, 12.812
2024-10-21 06:31:16.345820, 1530, 12.768
2024-10-21 06:33:16.445808, 1520, 12.768
2024-10-21 06:35:16.538746, 1372, 12.768
2024-10-21 06:37:16.674648, 1428, 12.768
2024-10-21 06:39:16.801194, 1358, 12.768
2024-10-21 06:41:16.965811, 1338, 12.768
2024-10-21 06:43:17.117836, 1347, 12.768
2024-10-21 06:45:17.341589, 1341, 12.768
2024-10-21 06:47:17.437828, 1327, 12.768
2024-10-21 06:49:17.565827, 1307, 12.768
2024-10-21 06:51:17.730112, 1246, 12.768
2024-10-21 06:53:17.885827, 1271, 12.768
2024-10-21 06:55:18.013837, 1312, 12.768
2024-10-21 06:57:18.256239, 1233, 12.768
2024-10-21 06:59:18.435490, 1206, 12.768
2024-10-21 07:01:18.585823, 1186, 12.768
2024-10-21 07:03:18.762936, 1207, 12.768
2024-10-21 07:05:18.907927, 1135, 12.768
2024-10-21 07:07:19.061772, 1118, 12.768
2024-10-21 07:09:19.225798, 1105, 12.768
2024-10-21 07:11:19.411516, 1071, 12.768
2024-10-21 07:13:19.552541, 1067, 12.768
2024-10-21 07:15:19.712306, 1059, 12.768
2024-10-21 07:17:19.859121, 1062, 12.768
2024-10-21 07:19:20.025826, 1048, 12.768
2024-10-21 07:21:20.201809, 1048, 12.768
2024-10-21 07:23:20.390829, 1059, 12.768
2024-10-21 07:25:20.544838, 1055, 12.768
2024-10-21 07:27:20.733838, 1011, 12.768
2024-10-21 07:29:20.901692, 1029, 12.768
2024-10-21 07:31:21.033822, 1039, 12.768
2024-10-21 07:33:21.185940, 1060, 12.768
2024-10-21 07:35:21.361820, 1054, 12.768
2024-10-21 07:37:21.589436, 1045, 12.768
2024-10-21 07:39:21.757386, 985, 12.768
2024-10-21 07:41:21.894297, 958, 12.768
2024-10-21 07:43:22.032423, 939, 12.768
2024-10-21 07:45:22.197824, 956, 12.768
2024-10-21 07:47:22.397831, 952, 12.768
2024-10-21 07:49:22.513833, 944, 12.768
2024-10-21 07:51:22.679852, 931, 12.768
2024-10-21 07:53:22.825819, 912, 12.768
2024-10-21 07:55:23.024769, 908, 12.768
2024-10-21 07:57:23.224788, 901, 12.768
2024-10-21 07:59:23.421823, 889, 12.768
2024-10-21 08:01:23.560591, 875, 12.768
2024-10-21 08:03:23.773827, 874, 12.768
2024-10-21 08:05:23.954792, 875, 12.768
2024-10-21 08:07:24.094398, 873, 12.768
2024-10-21 08:09:24.248133, 872, 12.768
2024-10-21 08:11:24.381933, 869, 12.768
2024-10-21 08:13:24.542317, 872, 12.768
