date,travel_time,distance
2024-11-19 06:12:12.600771, 877, 12.768
2024-11-19 06:14:12.879433, 904, 12.768
2024-11-19 06:16:13.054055, 890, 12.768
2024-11-19 06:18:13.266296, 893, 12.768
2024-11-19 06:20:13.480195, 911, 12.768
2024-11-19 06:22:13.667078, 924, 12.768
2024-11-19 06:24:13.848316, 926, 12.768
2024-11-19 06:26:14.007734, 1013, 12.768
2024-11-19 06:28:14.180734, 1086, 12.768
2024-11-19 06:30:14.351815, 1182, 12.768
2024-11-19 06:32:14.528328, 1201, 12.768
2024-11-19 06:34:14.695490, 1241, 12.768
2024-11-19 06:36:14.866131, 1384, 12.768
2024-11-19 06:38:15.034026, 1347, 12.812
2024-11-19 06:40:15.186291, 1532, 12.768
2024-11-19 06:42:15.396352, 1498, 12.768
2024-11-19 06:44:15.643759, 1453, 12.768
2024-11-19 06:46:15.880886, 1357, 12.952
2024-11-19 06:48:16.063810, 1506, 12.952
2024-11-19 06:50:16.215736, 1578, 12.952
2024-11-19 06:52:16.344443, 1626, 12.952
2024-11-19 06:54:16.519489, 1584, 12.952
2024-11-19 06:56:16.697901, 1615, 12.952
2024-11-19 06:58:16.869305, 1666, 12.768
2024-11-19 07:00:17.038259, 1600, 12.768
2024-11-19 07:02:17.216465, 1544, 12.768
2024-11-19 07:04:17.406359, 1460, 12.768
2024-11-19 07:06:17.548313, 1452, 12.768
2024-11-19 07:08:17.644206, 1506, 12.768
2024-11-19 07:10:17.804287, 1523, 12.768
2024-11-19 07:12:18.004936, 1496, 12.768
2024-11-19 07:14:18.120348, 1380, 12.768
2024-11-19 07:16:18.276119, 1384, 12.768
2024-11-19 07:18:18.479467, 1330, 12.768
2024-11-19 07:20:18.597351, 1379, 12.768
2024-11-19 07:22:18.786045, 1340, 12.768
2024-11-19 07:24:18.904325, 1256, 12.768
2024-11-19 07:26:19.051840, 1216, 12.768
2024-11-19 07:28:19.180993, 1221, 12.768
2024-11-19 07:30:19.311745, 1178, 12.768
2024-11-19 07:32:19.491701, 1097, 12.768
2024-11-19 07:34:19.675433, 1048, 12.768
2024-11-19 07:36:19.818856, 1055, 12.768
2024-11-19 07:38:19.909420, 1090, 12.768
2024-11-19 07:40:20.066210, 1087, 12.768
2024-11-19 07:42:20.184327, 1074, 12.768
2024-11-19 07:44:20.267536, 1061, 12.768
2024-11-19 07:46:20.368303, 1067, 12.768
2024-11-19 07:48:20.537097, 1075, 12.768
2024-11-19 07:50:20.682933, 1053, 12.768
2024-11-19 07:52:20.792320, 1049, 12.768
2024-11-19 07:54:20.965268, 1046, 12.768
2024-11-19 07:56:21.144322, 1052, 12.768
2024-11-19 07:58:21.300170, 1027, 12.768
2024-11-19 08:00:21.464061, 999, 12.768
2024-11-19 08:02:21.643520, 1009, 12.768
2024-11-19 08:04:21.803798, 1000, 12.768
2024-11-19 08:06:21.961071, 939, 12.768
2024-11-19 08:08:22.140653, 928, 12.768
2024-11-19 08:10:22.275850, 915, 12.768
2024-11-19 08:12:22.433873, 918, 12.768
2024-11-19 08:14:22.531318, 907, 12.768
2024-11-19 08:16:22.664310, 908, 12.768
2024-11-19 08:18:22.835082, 896, 12.768
2024-11-19 08:20:23.049226, 885, 12.768
2024-11-19 08:22:23.127665, 878, 12.768
2024-11-19 08:24:23.320328, 869, 12.768
2024-11-19 08:26:23.425789, 867, 12.768
2024-11-19 08:28:23.599390, 878, 12.768
2024-11-19 08:30:23.671739, 884, 12.768
2024-11-19 08:32:23.832325, 883, 12.768
2024-11-19 08:34:23.960313, 878, 12.768
2024-11-19 08:36:24.097730, 852, 12.768
2024-11-19 08:38:24.267525, 848, 12.768
2024-11-19 08:40:24.453174, 861, 12.768
2024-11-19 08:42:24.532036, 848, 12.768
2024-11-19 08:44:24.602208, 853, 12.768
2024-11-19 08:46:24.811181, 856, 12.768
2024-11-19 08:48:24.888317, 860, 12.768
2024-11-19 08:50:25.024330, 843, 12.768
2024-11-19 08:52:25.181916, 856, 12.768
2024-11-19 08:54:25.282389, 857, 12.768
2024-11-19 08:56:25.442595, 859, 12.768
2024-11-19 08:58:25.613599, 858, 12.768
2024-11-19 09:00:25.801854, 866, 12.768
2024-11-19 09:02:25.880390, 876, 12.768
2024-11-19 09:04:25.967775, 856, 12.768
2024-11-19 09:06:26.120491, 854, 12.768
2024-11-19 09:08:26.264317, 860, 12.768
2024-11-19 09:10:26.456309, 859, 12.768
