date,travel_time,distance
2024-11-15 06:12:31.889289, 888, 12.768
2024-11-15 06:14:32.136210, 895, 12.768
2024-11-15 06:16:32.289891, 884, 12.768
2024-11-15 06:18:32.385259, 894, 12.768
2024-11-15 06:20:32.553322, 933, 12.768
2024-11-15 06:22:32.679072, 954, 12.768
2024-11-15 06:24:32.810449, 995, 12.768
2024-11-15 06:26:32.941442, 1041, 12.768
2024-11-15 06:28:33.100177, 1101, 12.768
2024-11-15 06:30:33.255969, 1124, 12.768
2024-11-15 06:32:33.416424, 1125, 12.768
2024-11-15 06:34:33.664859, 1261, 12.768
2024-11-15 06:36:33.842808, 1350, 12.768
2024-11-15 06:38:33.949444, 1354, 12.768
2024-11-15 06:40:34.101269, 1349, 12.768
2024-11-15 06:42:34.296369, 1398, 12.768
2024-11-15 06:44:34.460966, 1451, 12.768
2024-11-15 06:46:34.624244, 1470, 12.768
2024-11-15 06:48:34.685452, 1447, 12.768
2024-11-15 06:50:34.861581, 1441, 12.768
2024-11-15 06:52:35.037460, 1474, 12.768
2024-11-15 06:54:35.203608, 1432, 12.768
2024-11-15 06:56:35.376890, 1417, 12.768
2024-11-15 06:58:35.531913, 1443, 12.768
2024-11-15 07:00:35.674455, 1441, 12.768
2024-11-15 07:02:35.838624, 1429, 12.768
2024-11-15 07:04:35.937670, 1470, 12.768
2024-11-15 07:06:36.085432, 1475, 12.768
2024-11-15 07:08:36.290591, 1452, 12.768
2024-11-15 07:10:36.418572, 1446, 12.768
2024-11-15 07:12:36.551670, 1436, 12.768
2024-11-15 07:14:36.735972, 1412, 12.768
2024-11-15 07:16:36.947913, 1469, 12.768
2024-11-15 07:18:37.140476, 1482, 12.768
2024-11-15 07:20:37.305440, 1477, 12.768
2024-11-15 07:22:37.469446, 1479, 12.768
2024-11-15 07:24:37.629448, 1438, 12.768
2024-11-15 07:26:37.860844, 1471, 12.768
2024-11-15 07:28:37.953471, 1460, 12.768
2024-11-15 07:30:38.140405, 1438, 12.768
2024-11-15 07:32:38.280176, 1368, 12.768
2024-11-15 07:34:38.467339, 1286, 12.768
2024-11-15 07:36:38.621452, 1235, 12.768
2024-11-15 07:38:38.693438, 1317, 12.768
2024-11-15 07:40:38.881175, 1226, 12.768
2024-11-15 07:42:39.114961, 1201, 12.768
2024-11-15 07:44:39.298031, 1216, 12.768
2024-11-15 07:46:39.441337, 1194, 12.768
2024-11-15 07:48:39.517453, 1157, 12.768
2024-11-15 07:50:39.708424, 1143, 12.768
2024-11-15 07:52:39.874342, 1128, 12.768
2024-11-15 07:54:39.965445, 1117, 12.768
2024-11-15 07:56:40.148231, 1139, 12.768
2024-11-15 07:58:40.389340, 1134, 12.768
2024-11-15 08:00:40.539064, 1084, 12.768
2024-11-15 08:02:40.726485, 1085, 12.768
2024-11-15 08:04:40.916221, 1050, 12.768
2024-11-15 08:06:41.053452, 1031, 12.768
2024-11-15 08:08:41.220119, 1028, 12.768
2024-11-15 08:10:41.450929, 1040, 12.768
2024-11-15 08:12:41.636384, 1040, 12.768
2024-11-15 08:14:41.825472, 1024, 12.768
2024-11-15 08:16:42.013449, 987, 12.768
2024-11-15 08:18:42.205446, 982, 12.768
2024-11-15 08:20:42.399851, 971, 12.768
2024-11-15 08:22:42.560276, 953, 12.768
2024-11-15 08:24:42.717453, 953, 12.768
2024-11-15 08:26:42.886639, 948, 12.768
2024-11-15 08:28:43.066583, 950, 12.768
2024-11-15 08:30:43.163390, 948, 12.768
2024-11-15 08:32:43.387836, 947, 12.768
2024-11-15 08:34:43.541447, 933, 12.768
2024-11-15 08:36:43.734990, 942, 12.768
2024-11-15 08:38:43.921803, 940, 12.768
2024-11-15 08:40:44.010741, 931, 12.768
2024-11-15 08:42:44.176620, 915, 12.768
2024-11-15 08:44:44.354778, 899, 12.768
2024-11-15 08:46:44.554397, 898, 12.768
2024-11-15 08:48:44.669468, 893, 12.768
2024-11-15 08:50:44.873401, 893, 12.768
2024-11-15 08:52:44.972160, 896, 12.768
2024-11-15 08:54:45.128819, 888, 12.768
2024-11-15 08:56:45.280050, 898, 12.768
2024-11-15 08:58:45.444649, 897, 12.768
2024-11-15 09:00:45.656388, 892, 12.768
2024-11-15 09:02:45.836365, 880, 12.768
2024-11-15 09:04:45.976401, 877, 12.768
2024-11-15 09:06:46.120445, 870, 12.768
2024-11-15 09:08:46.229739, 869, 12.768
2024-11-15 09:10:46.394662, 873, 12.768
