date,travel_time,distance
2024-12-10 06:13:08.374547, 885, 12.768
2024-12-10 06:15:08.561292, 869, 12.768
2024-12-10 06:17:08.735503, 868, 12.768
2024-12-10 06:19:08.922578, 876, 12.768
2024-12-10 06:21:09.079918, 891, 12.768
2024-12-10 06:23:09.260222, 930, 12.768
2024-12-10 06:25:09.454564, 933, 12.768
2024-12-10 06:27:09.607739, 945, 12.768
2024-12-10 06:29:09.780545, 963, 12.768
2024-12-10 06:31:09.933722, 923, 12.768
2024-12-10 06:33:10.160824, 967, 12.768
2024-12-10 06:35:10.289610, 1100, 12.768
2024-12-10 06:37:10.457309, 1180, 12.768
2024-12-10 06:39:10.547912, 1170, 12.768
2024-12-10 06:41:10.664440, 1219, 12.768
2024-12-10 06:43:10.789309, 1327, 12.768
2024-12-10 06:45:10.948712, 1378, 12.768
2024-12-10 06:47:11.079004, 1454, 12.768
2024-12-10 06:49:11.291903, 1467, 12.768
2024-12-10 06:51:11.434654, 1558, 12.768
2024-12-10 06:53:11.601300, 1533, 12.768
2024-12-10 06:55:11.799965, 1581, 12.768
2024-12-10 06:57:11.962965, 1574, 12.768
2024-12-10 06:59:12.118203, 1558, 12.768
2024-12-10 07:01:12.191915, 1539, 12.768
2024-12-10 07:03:12.371918, 1556, 12.768
2024-12-10 07:05:12.575921, 1501, 12.768
2024-12-10 07:07:12.782846, 1491, 12.768
2024-12-10 07:09:12.959916, 1487, 12.768
2024-12-10 07:11:13.123881, 1446, 12.768
2024-12-10 07:13:13.236338, 1459, 12.768
2024-12-10 07:15:13.348508, 1470, 12.768
2024-12-10 07:17:13.503924, 1495, 12.768
2024-12-10 07:19:13.640615, 1473, 12.768
2024-12-10 07:21:13.893042, 1512, 12.768
2024-12-10 07:23:13.983910, 1518, 12.768
2024-12-10 07:25:14.219338, 1339, 12.812
2024-12-10 07:27:14.367918, 1441, 12.768
2024-12-10 07:29:14.553504, 1370, 12.768
2024-12-10 07:31:14.712581, 1357, 12.768
2024-12-10 07:33:14.879912, 1376, 12.768
2024-12-10 07:35:15.071403, 1348, 12.768
2024-12-10 07:37:15.167927, 1396, 12.768
2024-12-10 07:39:15.303913, 1355, 12.768
2024-12-10 07:41:15.543707, 1337, 12.768
2024-12-10 07:43:15.682385, 1330, 12.768
2024-12-10 07:45:15.865231, 1309, 12.768
2024-12-10 07:47:15.995929, 1275, 12.768
2024-12-10 07:49:16.167914, 1269, 12.768
2024-12-10 07:51:16.350922, 1160, 12.768
2024-12-10 07:53:16.499911, 1148, 12.768
2024-12-10 07:55:16.672734, 1177, 12.768
2024-12-10 07:57:16.851811, 1158, 12.768
2024-12-10 07:59:17.004233, 1155, 12.768
2024-12-10 08:01:17.221064, 1138, 12.768
2024-12-10 08:03:17.351906, 1079, 12.768
2024-12-10 08:05:17.560331, 1076, 12.768
2024-12-10 08:07:17.691818, 1073, 12.768
2024-12-10 08:09:17.848383, 1074, 12.768
2024-12-10 08:11:18.014037, 1062, 12.768
2024-12-10 08:13:18.160179, 1059, 12.768
2024-12-10 08:15:18.373908, 1046, 12.768
2024-12-10 08:17:18.455925, 1035, 12.768
2024-12-10 08:19:18.706846, 1050, 12.768
2024-12-10 08:21:18.815924, 1067, 12.768
2024-12-10 08:23:18.943909, 1095, 12.768
2024-12-10 08:25:19.115916, 1107, 12.768
2024-12-10 08:27:19.223916, 1091, 12.768
2024-12-10 08:29:19.408802, 1069, 12.768
2024-12-10 08:31:19.564949, 1042, 12.768
2024-12-10 08:33:19.681953, 1029, 12.768
2024-12-10 08:35:19.830252, 986, 12.768
2024-12-10 08:37:19.935245, 965, 12.768
2024-12-10 08:39:20.050532, 961, 12.768
2024-12-10 08:41:20.265581, 963, 12.768
2024-12-10 08:43:20.423998, 939, 12.768
2024-12-10 08:45:20.575914, 940, 12.768
2024-12-10 08:47:20.671915, 949, 12.768
2024-12-10 08:49:20.799918, 955, 12.768
2024-12-10 08:51:21.062227, 943, 12.768
2024-12-10 08:53:21.215102, 936, 12.768
2024-12-10 08:55:21.386863, 907, 12.768
2024-12-10 08:57:21.598042, 891, 12.768
2024-12-10 08:59:21.798903, 866, 12.768
2024-12-10 09:01:21.973536, 859, 12.768
2024-12-10 09:03:22.058361, 862, 12.768
2024-12-10 09:05:22.199950, 853, 12.768
2024-12-10 09:07:22.303918, 849, 12.768
2024-12-10 09:09:22.476623, 853, 12.768
2024-12-10 09:11:22.623916, 856, 12.768
