date,travel_time,distance
2024-10-04 05:21:08.190710, 885, 12.768
2024-10-04 05:23:08.430189, 910, 12.768
2024-10-04 05:25:08.614193, 977, 12.768
2024-10-04 05:27:08.852493, 1028, 12.768
2024-10-04 05:29:09.011192, 1116, 12.768
2024-10-04 05:31:09.208468, 1116, 12.768
2024-10-04 05:33:09.368197, 1156, 12.768
2024-10-04 05:35:09.552910, 1150, 12.768
2024-10-04 05:37:09.694275, 1187, 12.768
2024-10-04 05:39:09.927169, 1179, 12.768
2024-10-04 05:41:10.092931, 1171, 12.768
2024-10-04 05:43:10.233531, 1162, 12.768
2024-10-04 05:45:10.376365, 1222, 12.768
2024-10-04 05:47:10.585173, 1203, 12.768
2024-10-04 05:49:10.758183, 1213, 12.768
2024-10-04 05:51:10.942196, 1217, 12.768
2024-10-04 05:53:11.148638, 1234, 12.768
2024-10-04 05:55:11.326178, 1270, 12.768
2024-10-04 05:57:11.518895, 1334, 12.768
2024-10-04 05:59:11.742656, 1280, 12.768
2024-10-04 06:01:11.891919, 1210, 12.768
2024-10-04 06:03:12.065803, 1163, 12.768
2024-10-04 06:05:12.296154, 1186, 12.768
2024-10-04 06:07:12.444365, 1183, 12.768
2024-10-04 06:09:12.656653, 1190, 12.768
2024-10-04 06:11:12.844984, 1209, 12.768
2024-10-04 06:13:13.024530, 1213, 12.768
2024-10-04 06:15:13.227075, 1200, 12.768
2024-10-04 06:17:13.438193, 1232, 12.768
2024-10-04 06:19:13.571617, 1239, 12.768
2024-10-04 06:21:13.758184, 1255, 12.768
2024-10-04 06:23:13.957284, 1213, 12.768
2024-10-04 06:25:14.178329, 1243, 12.768
2024-10-04 06:27:14.378362, 1188, 12.768
2024-10-04 06:29:14.550031, 1201, 12.768
2024-10-04 06:31:14.727169, 1187, 12.768
2024-10-04 06:33:14.900508, 1206, 12.768
2024-10-04 06:35:15.102196, 1163, 12.768
2024-10-04 06:37:15.343908, 1158, 12.768
2024-10-04 06:39:15.486191, 1144, 12.768
2024-10-04 06:41:15.640868, 1110, 12.768
2024-10-04 06:43:15.819512, 1067, 12.768
2024-10-04 06:45:15.956257, 1070, 12.768
2024-10-04 06:47:16.150166, 1071, 12.768
2024-10-04 06:49:16.299820, 1088, 12.768
2024-10-04 06:51:16.517751, 1095, 12.768
2024-10-04 06:53:16.749613, 1075, 12.768
2024-10-04 06:55:16.968159, 1029, 12.768
2024-10-04 06:57:17.126179, 1002, 12.768
2024-10-04 06:59:17.336278, 999, 12.768
2024-10-04 07:01:17.534199, 999, 12.768
2024-10-04 07:03:17.678178, 956, 12.768
2024-10-04 07:05:17.885324, 961, 12.768
2024-10-04 07:07:18.056420, 940, 12.768
2024-10-04 07:09:18.278706, 960, 12.768
2024-10-04 07:11:18.471736, 937, 12.768
2024-10-04 07:13:18.624344, 938, 12.768
2024-10-04 07:15:18.750189, 924, 12.768
2024-10-04 07:17:18.942781, 942, 12.768
2024-10-04 07:19:19.053197, 966, 12.768
2024-10-04 07:21:19.262221, 989, 12.768
2024-10-04 07:23:19.480965, 992, 12.768
2024-10-04 07:25:19.646190, 968, 12.768
2024-10-04 07:27:19.774196, 910, 12.768
2024-10-04 07:29:20.005632, 909, 12.768
2024-10-04 07:31:20.224710, 912, 12.768
2024-10-04 07:33:20.377679, 906, 12.768
2024-10-04 07:35:20.576699, 890, 12.768
2024-10-04 07:37:20.734196, 868, 12.768
2024-10-04 07:39:20.896152, 843, 12.768
2024-10-04 07:41:21.054191, 827, 12.768
2024-10-04 07:43:21.182155, 830, 12.768
2024-10-04 07:45:21.379737, 835, 12.768
2024-10-04 07:47:21.552071, 827, 12.768
2024-10-04 07:49:21.769792, 827, 12.768
2024-10-04 07:51:21.887564, 828, 12.768
2024-10-04 07:53:22.094191, 829, 12.768
2024-10-04 07:55:22.238177, 818, 12.768
2024-10-04 07:57:22.376372, 820, 12.768
2024-10-04 07:59:22.574197, 815, 12.768
2024-10-04 08:01:22.718180, 812, 12.768
2024-10-04 08:03:22.958140, 812, 12.768
2024-10-04 08:05:23.091444, 814, 12.768
2024-10-04 08:07:23.269268, 814, 12.768
2024-10-04 08:09:23.422208, 815, 12.768
2024-10-04 08:11:23.623758, 827, 12.768
2024-10-04 08:13:23.853973, 842, 12.768
2024-10-04 08:15:24.076084, 846, 12.768
2024-10-04 08:17:24.265974, 879, 12.768
2024-10-04 08:19:24.491585, 882, 12.768
