date,travel_time,distance
2024-10-10 05:20:59.505972, 963, 12.768
2024-10-10 05:22:59.732713, 969, 12.768
2024-10-10 05:24:59.871705, 979, 12.768
2024-10-10 05:27:00.040752, 1096, 12.768
2024-10-10 05:29:00.217770, 1145, 12.768
2024-10-10 05:31:00.384766, 1159, 12.768
2024-10-10 05:33:00.506105, 1251, 12.768
2024-10-10 05:35:00.634796, 1311, 12.768
2024-10-10 05:37:00.798757, 1343, 12.768
2024-10-10 05:39:00.952770, 1491, 12.768
2024-10-10 05:41:01.163818, 1401, 12.768
2024-10-10 05:43:01.319251, 1411, 12.768
2024-10-10 05:45:01.442557, 1481, 12.768
2024-10-10 05:47:01.606659, 1504, 12.768
2024-10-10 05:49:01.769344, 1555, 12.768
2024-10-10 05:51:01.922978, 1521, 12.768
2024-10-10 05:53:02.114100, 1604, 12.768
2024-10-10 05:55:02.286825, 1590, 12.768
2024-10-10 05:57:02.502512, 1519, 12.768
2024-10-10 05:59:02.672778, 1498, 12.768
2024-10-10 06:01:02.816178, 1486, 12.768
2024-10-10 06:03:02.975255, 1323, 12.768
2024-10-10 06:05:03.080741, 1368, 12.768
2024-10-10 06:07:03.209666, 1407, 12.768
2024-10-10 06:09:03.320751, 1422, 12.768
2024-10-10 06:11:03.489360, 1472, 12.768
2024-10-10 06:13:03.663723, 1443, 12.768
2024-10-10 06:15:03.808430, 1424, 12.768
2024-10-10 06:17:03.951815, 1416, 12.768
2024-10-10 06:19:04.050519, 1419, 12.768
2024-10-10 06:21:04.128261, 1516, 12.768
2024-10-10 06:23:04.254846, 1465, 12.768
2024-10-10 06:25:04.424270, 1346, 12.768
2024-10-10 06:27:04.507487, 1287, 12.768
2024-10-10 06:29:04.664051, 1370, 12.768
2024-10-10 06:31:04.822130, 1356, 12.768
2024-10-10 06:33:04.984750, 1412, 12.768
2024-10-10 06:35:05.165863, 1322, 12.768
2024-10-10 06:37:05.324727, 1393, 12.768
2024-10-10 06:39:05.506285, 1321, 12.768
2024-10-10 06:41:05.652782, 1278, 12.768
2024-10-10 06:43:05.804512, 1311, 12.768
2024-10-10 06:45:05.937220, 1271, 12.768
2024-10-10 06:47:06.163712, 1238, 12.768
2024-10-10 06:49:06.296758, 1168, 12.768
2024-10-10 06:51:06.396113, 1184, 12.768
2024-10-10 06:53:06.543996, 1180, 12.768
2024-10-10 06:55:06.697634, 1161, 12.768
2024-10-10 06:57:06.851507, 1144, 12.768
2024-10-10 06:59:07.005048, 1129, 12.768
2024-10-10 07:01:07.184781, 1048, 12.768
2024-10-10 07:03:07.374765, 1004, 12.768
2024-10-10 07:05:07.604839, 1001, 12.768
2024-10-10 07:07:07.739870, 1018, 12.768
2024-10-10 07:09:07.896778, 1013, 12.768
2024-10-10 07:11:08.026096, 1014, 12.768
2024-10-10 07:13:08.173184, 1012, 12.768
2024-10-10 07:15:08.357187, 991, 12.768
2024-10-10 07:17:08.504792, 988, 12.768
2024-10-10 07:19:08.653271, 1024, 12.768
2024-10-10 07:21:08.857400, 990, 12.768
2024-10-10 07:23:09.037796, 985, 12.768
2024-10-10 07:25:09.208752, 976, 12.768
2024-10-10 07:27:09.373417, 979, 12.768
2024-10-10 07:29:09.438032, 971, 12.768
2024-10-10 07:31:09.600762, 996, 12.768
2024-10-10 07:33:09.720730, 969, 12.768
2024-10-10 07:35:09.801691, 966, 12.768
2024-10-10 07:37:10.010389, 937, 12.768
2024-10-10 07:39:10.198082, 915, 12.768
2024-10-10 07:41:10.328787, 902, 12.768
2024-10-10 07:43:10.507722, 895, 12.768
2024-10-10 07:45:10.598239, 883, 12.768
2024-10-10 07:47:10.681476, 877, 12.768
2024-10-10 07:49:10.760744, 876, 12.768
2024-10-10 07:51:10.904763, 873, 12.768
2024-10-10 07:53:11.032788, 872, 12.768
2024-10-10 07:55:11.193475, 874, 12.768
2024-10-10 07:57:11.420266, 877, 12.768
2024-10-10 07:59:11.651836, 874, 12.768
2024-10-10 08:01:11.818155, 865, 12.768
2024-10-10 08:03:11.924790, 867, 12.768
2024-10-10 08:05:12.024772, 865, 12.768
2024-10-10 08:07:12.196794, 864, 12.768
2024-10-10 08:09:12.264770, 868, 12.768
2024-10-10 08:11:12.377822, 877, 12.768
2024-10-10 08:13:12.585376, 875, 12.768
2024-10-10 08:15:12.789392, 867, 12.768
2024-10-10 08:17:12.920752, 881, 12.768
2024-10-10 08:19:13.072759, 881, 12.768
