date,travel_time,distance
2024-12-17 06:13:01.279950, 894, 12.768
2024-12-17 06:15:01.539941, 905, 12.768
2024-12-17 06:17:01.719049, 929, 12.768
2024-12-17 06:19:01.901853, 965, 12.768
2024-12-17 06:21:02.052713, 977, 12.768
2024-12-17 06:23:02.167410, 1010, 12.768
2024-12-17 06:25:02.251944, 1039, 12.768
2024-12-17 06:27:02.443952, 1102, 12.768
2024-12-17 06:29:02.539938, 1258, 12.768
2024-12-17 06:31:02.699911, 1261, 12.768
2024-12-17 06:33:02.877502, 1254, 12.768
2024-12-17 06:35:03.045623, 1354, 12.768
2024-12-17 06:37:03.243925, 1312, 12.812
2024-12-17 06:39:03.439628, 1287, 12.812
2024-12-17 06:41:03.622125, 1388, 12.768
2024-12-17 06:43:03.776883, 1465, 12.768
2024-12-17 06:45:03.943966, 1452, 12.768
2024-12-17 06:47:04.099944, 1443, 12.768
2024-12-17 06:49:04.171278, 1490, 12.768
2024-12-17 06:51:04.300468, 1477, 12.768
2024-12-17 06:53:04.483208, 1456, 12.768
2024-12-17 06:55:04.582800, 1476, 12.768
2024-12-17 06:57:04.716115, 1497, 12.768
2024-12-17 06:59:04.839945, 1447, 12.768
2024-12-17 07:01:05.023936, 1312, 12.768
2024-12-17 07:03:05.155944, 1271, 12.768
2024-12-17 07:05:05.260160, 1271, 12.768
2024-12-17 07:07:05.429820, 1277, 12.768
2024-12-17 07:09:05.615952, 1266, 12.768
2024-12-17 07:11:05.735951, 1299, 12.768
2024-12-17 07:13:05.804525, 1201, 12.768
2024-12-17 07:15:06.026241, 1215, 12.768
2024-12-17 07:17:06.267208, 1204, 12.768
2024-12-17 07:19:06.490312, 1208, 12.768
2024-12-17 07:21:06.669306, 1178, 12.768
2024-12-17 07:23:06.823943, 1206, 12.768
2024-12-17 07:25:06.992190, 1185, 12.768
2024-12-17 07:27:07.163749, 1176, 12.768
2024-12-17 07:29:07.326145, 1175, 12.768
2024-12-17 07:31:07.467982, 1154, 12.768
2024-12-17 07:33:07.663606, 1140, 12.768
2024-12-17 07:35:07.882999, 1124, 12.768
2024-12-17 07:37:08.071941, 1083, 12.768
2024-12-17 07:39:08.233076, 1100, 12.768
2024-12-17 07:41:08.406111, 1074, 12.768
2024-12-17 07:43:08.527931, 1035, 12.768
2024-12-17 07:45:08.646509, 1034, 12.768
2024-12-17 07:47:08.811392, 1030, 12.768
2024-12-17 07:49:09.007487, 1027, 12.768
2024-12-17 07:51:09.251839, 1016, 12.768
2024-12-17 07:53:09.417724, 1017, 12.768
2024-12-17 07:55:09.596322, 1021, 12.768
2024-12-17 07:57:09.779222, 1015, 12.768
2024-12-17 07:59:10.005983, 1032, 12.768
2024-12-17 08:01:10.188092, 1016, 12.768
2024-12-17 08:03:10.407967, 1023, 12.768
2024-12-17 08:05:10.570016, 981, 12.768
2024-12-17 08:07:10.728098, 986, 12.768
2024-12-17 08:09:10.887944, 992, 12.768
2024-12-17 08:11:11.072205, 963, 12.768
2024-12-17 08:13:11.239945, 977, 12.768
2024-12-17 08:15:11.435562, 985, 12.768
2024-12-17 08:17:11.605679, 984, 12.768
2024-12-17 08:19:11.767942, 977, 12.768
2024-12-17 08:21:11.906704, 964, 12.768
2024-12-17 08:23:12.028599, 967, 12.768
2024-12-17 08:25:12.260068, 965, 12.768
2024-12-17 08:27:12.342721, 932, 12.768
2024-12-17 08:29:12.467965, 932, 12.768
2024-12-17 08:31:12.583953, 925, 12.768
2024-12-17 08:33:12.771061, 921, 12.768
2024-12-17 08:35:12.868047, 911, 12.768
2024-12-17 08:37:12.995955, 907, 12.768
2024-12-17 08:39:13.145536, 898, 12.768
2024-12-17 08:41:13.324491, 890, 12.768
2024-12-17 08:43:13.488235, 880, 12.768
2024-12-17 08:45:13.659543, 876, 12.768
2024-12-17 08:47:13.814013, 872, 12.768
2024-12-17 08:49:13.970605, 863, 12.768
2024-12-17 08:51:14.072867, 865, 12.768
2024-12-17 08:53:14.235746, 868, 12.768
2024-12-17 08:55:14.375944, 871, 12.768
2024-12-17 08:57:14.590155, 856, 12.768
2024-12-17 08:59:14.742919, 870, 12.768
2024-12-17 09:01:14.896252, 867, 12.768
2024-12-17 09:03:15.078660, 867, 12.768
2024-12-17 09:05:15.206289, 864, 12.768
2024-12-17 09:07:15.358187, 866, 12.768
2024-12-17 09:09:15.550495, 869, 12.768
2024-12-17 09:11:15.715747, 859, 12.768
