date,travel_time,distance
2024-10-18 05:14:44.583522, 898, 12.768
2024-10-18 05:16:44.774689, 889, 12.768
2024-10-18 05:18:44.976036, 913, 12.768
2024-10-18 05:20:45.128412, 996, 12.768
2024-10-18 05:22:45.270368, 1030, 12.768
2024-10-18 05:24:45.435997, 1109, 12.768
2024-10-18 05:26:45.528946, 1252, 12.768
2024-10-18 05:28:45.741216, 1254, 12.768
2024-10-18 05:30:45.946117, 1304, 12.768
2024-10-18 05:32:46.114096, 1382, 12.768
2024-10-18 05:34:46.292909, 1163, 12.812
2024-10-18 05:36:46.469726, 1257, 12.812
2024-10-18 05:38:46.633185, 1415, 12.768
2024-10-18 05:40:46.832263, 1281, 12.952
2024-10-18 05:42:47.011344, 1319, 12.952
2024-10-18 05:44:47.180945, 1419, 12.952
2024-10-18 05:46:47.393084, 1415, 12.952
2024-10-18 05:48:47.599726, 1436, 12.952
2024-10-18 05:50:47.680948, 1435, 12.952
2024-10-18 05:52:47.849070, 1442, 12.768
2024-10-18 05:54:47.987278, 1475, 12.768
2024-10-18 05:56:48.172939, 1424, 12.768
2024-10-18 05:58:48.361576, 1405, 12.768
2024-10-18 06:00:48.500943, 1435, 12.768
2024-10-18 06:02:48.620920, 1392, 12.768
2024-10-18 06:04:48.824961, 1390, 12.768
2024-10-18 06:06:49.036799, 1431, 12.768
2024-10-18 06:08:49.176941, 1438, 12.768
2024-10-18 06:10:49.272940, 1390, 12.768
2024-10-18 06:12:49.488482, 1394, 12.768
2024-10-18 06:14:49.687473, 1388, 12.768
2024-10-18 06:16:49.881382, 1357, 12.768
2024-10-18 06:18:50.067212, 1396, 12.768
2024-10-18 06:20:50.251789, 1451, 12.768
2024-10-18 06:22:50.489916, 1469, 12.768
2024-10-18 06:24:50.663221, 1475, 12.768
2024-10-18 06:26:50.800965, 1563, 12.768
2024-10-18 06:28:50.951345, 1583, 12.768
2024-10-18 06:30:51.115584, 1595, 12.768
2024-10-18 06:32:51.256939, 1581, 12.768
2024-10-18 06:34:51.448938, 1541, 12.768
2024-10-18 06:36:51.640934, 1468, 12.768
2024-10-18 06:38:51.910083, 1492, 12.768
2024-10-18 06:40:52.080843, 1492, 12.768
2024-10-18 06:42:52.245918, 1428, 12.768
2024-10-18 06:44:52.453377, 1407, 12.768
2024-10-18 06:46:52.549527, 1383, 12.768
2024-10-18 06:48:52.674715, 1390, 12.768
2024-10-18 06:50:52.840929, 1399, 12.768
2024-10-18 06:52:52.996948, 1397, 12.768
2024-10-18 06:54:53.240944, 1380, 12.768
2024-10-18 06:56:53.450958, 1273, 12.768
2024-10-18 06:58:53.612144, 1207, 12.768
2024-10-18 07:00:53.752964, 1233, 12.768
2024-10-18 07:02:53.852400, 1218, 12.768
2024-10-18 07:04:54.009077, 1200, 12.768
2024-10-18 07:06:54.176936, 1197, 12.768
2024-10-18 07:08:54.382890, 1183, 12.768
2024-10-18 07:10:54.492908, 1210, 12.768
2024-10-18 07:12:54.584961, 1202, 12.768
2024-10-18 07:14:54.840943, 1174, 12.768
2024-10-18 07:16:54.973046, 1148, 12.768
2024-10-18 07:18:55.185151, 1164, 12.768
2024-10-18 07:20:55.359896, 1170, 12.768
2024-10-18 07:22:55.558429, 1159, 12.768
2024-10-18 07:24:55.757862, 1156, 12.768
2024-10-18 07:26:55.864943, 1106, 12.768
2024-10-18 07:28:56.033513, 1062, 12.768
2024-10-18 07:30:56.300476, 1057, 12.768
2024-10-18 07:32:56.546710, 1041, 12.768
2024-10-18 07:34:56.634277, 1012, 12.768
2024-10-18 07:36:56.760937, 965, 12.768
2024-10-18 07:38:56.920951, 962, 12.768
2024-10-18 07:40:57.060296, 951, 12.768
2024-10-18 07:42:57.208958, 923, 12.768
2024-10-18 07:44:57.402420, 927, 12.768
2024-10-18 07:46:57.675842, 921, 12.768
2024-10-18 07:48:57.857641, 902, 12.768
2024-10-18 07:50:58.037453, 899, 12.768
2024-10-18 07:52:58.183408, 886, 12.768
2024-10-18 07:54:58.292935, 871, 12.768
2024-10-18 07:56:58.453069, 866, 12.768
2024-10-18 07:58:58.568950, 875, 12.768
2024-10-18 08:00:58.783240, 865, 12.768
2024-10-18 08:02:58.904981, 863, 12.768
2024-10-18 08:04:59.114922, 866, 12.768
2024-10-18 08:06:59.245884, 863, 12.768
2024-10-18 08:08:59.397975, 865, 12.768
2024-10-18 08:10:59.552979, 865, 12.768
2024-10-18 08:12:59.681988, 866, 12.768
