date,travel_time,distance
2024-12-18 06:12:19.889826, 868, 12.768
2024-12-18 06:14:20.144983, 903, 12.768
2024-12-18 06:16:20.356518, 902, 12.768
2024-12-18 06:18:20.502066, 923, 12.768
2024-12-18 06:20:20.612500, 956, 12.768
2024-12-18 06:22:20.746004, 986, 12.768
2024-12-18 06:24:20.954856, 1007, 12.768
2024-12-18 06:26:21.161809, 1029, 12.768
2024-12-18 06:28:21.241897, 1113, 12.768
2024-12-18 06:30:21.417497, 1149, 12.768
2024-12-18 06:32:21.598331, 1142, 12.768
2024-12-18 06:34:21.852319, 1216, 12.768
2024-12-18 06:36:21.988501, 1270, 12.768
2024-12-18 06:38:22.150788, 1310, 12.768
2024-12-18 06:40:22.280112, 1329, 12.768
2024-12-18 06:42:22.476127, 1382, 12.768
2024-12-18 06:44:22.654031, 1475, 12.768
2024-12-18 06:46:22.797427, 1384, 12.812
2024-12-18 06:48:23.005449, 1382, 12.812
2024-12-18 06:50:23.206377, 1383, 12.812
2024-12-18 06:52:23.464550, 1358, 12.812
2024-12-18 06:54:23.544932, 1271, 12.812
2024-12-18 06:56:23.697927, 1280, 12.812
2024-12-18 06:58:23.898486, 1250, 12.812
2024-12-18 07:00:24.067223, 1238, 12.812
2024-12-18 07:02:24.207468, 1195, 12.812
2024-12-18 07:04:24.337178, 1195, 12.812
2024-12-18 07:06:24.454879, 1176, 12.812
2024-12-18 07:08:24.636034, 1160, 12.812
2024-12-18 07:10:24.836515, 1279, 12.768
2024-12-18 07:12:25.081780, 1150, 12.768
2024-12-18 07:14:25.252503, 1168, 12.768
2024-12-18 07:16:25.433022, 1167, 12.768
2024-12-18 07:18:25.644291, 1183, 12.768
2024-12-18 07:20:25.806145, 1186, 12.768
2024-12-18 07:22:26.002202, 1177, 12.768
2024-12-18 07:24:26.263332, 1172, 12.768
2024-12-18 07:26:26.428285, 1143, 12.768
2024-12-18 07:28:26.679381, 1133, 12.768
2024-12-18 07:30:26.844084, 1121, 12.768
2024-12-18 07:32:27.045064, 1118, 12.768
2024-12-18 07:34:27.173804, 1093, 12.768
2024-12-18 07:36:27.316798, 1082, 12.768
2024-12-18 07:38:27.528118, 1077, 12.768
2024-12-18 07:40:27.783049, 1052, 12.768
2024-12-18 07:42:27.980289, 1028, 12.768
2024-12-18 07:44:28.132106, 1011, 12.768
2024-12-18 07:46:28.260514, 1024, 12.768
2024-12-18 07:48:28.502599, 1028, 12.768
2024-12-18 07:50:28.664199, 1018, 12.768
2024-12-18 07:52:28.873940, 1027, 12.768
2024-12-18 07:54:29.108507, 1021, 12.768
2024-12-18 07:56:29.224504, 1016, 12.768
2024-12-18 07:58:29.449053, 1027, 12.768
2024-12-18 08:00:29.572507, 1023, 12.768
2024-12-18 08:02:29.716503, 1003, 12.768
2024-12-18 08:04:29.891003, 973, 12.768
2024-12-18 08:06:30.040503, 963, 12.768
2024-12-18 08:08:30.208510, 952, 12.768
2024-12-18 08:10:30.370418, 945, 12.768
2024-12-18 08:12:30.511569, 932, 12.768
2024-12-18 08:14:30.700522, 930, 12.768
2024-12-18 08:16:30.860510, 940, 12.768
2024-12-18 08:18:31.084364, 928, 12.768
2024-12-18 08:20:31.278541, 928, 12.768
2024-12-18 08:22:31.437415, 934, 12.768
2024-12-18 08:24:31.644464, 931, 12.768
2024-12-18 08:26:31.848183, 921, 12.768
2024-12-18 08:28:32.029979, 907, 12.768
2024-12-18 08:30:32.231919, 906, 12.768
2024-12-18 08:32:32.387161, 893, 12.768
2024-12-18 08:34:32.591363, 885, 12.768
2024-12-18 08:36:32.740515, 869, 12.768
2024-12-18 08:38:32.864003, 867, 12.768
2024-12-18 08:40:33.049913, 871, 12.768
2024-12-18 08:42:33.308523, 858, 12.768
2024-12-18 08:44:33.432504, 866, 12.768
2024-12-18 08:46:33.504533, 872, 12.768
2024-12-18 08:48:33.733598, 880, 12.768
2024-12-18 08:50:33.999862, 875, 12.768
2024-12-18 08:52:34.148530, 876, 12.768
2024-12-18 08:54:34.343123, 857, 12.768
2024-12-18 08:56:34.610357, 865, 12.768
2024-12-18 08:58:34.778216, 868, 12.768
2024-12-18 09:00:34.935448, 861, 12.768
2024-12-18 09:02:35.095357, 856, 12.768
2024-12-18 09:04:35.172509, 863, 12.768
2024-12-18 09:06:35.268780, 855, 12.768
2024-12-18 09:08:35.520507, 849, 12.768
2024-12-18 09:10:35.646712, 852, 12.768
